conversation_id,condition,conRestatement,conSummary,belief_rating_pre_4,belief_rating_post_4,model_name,model_pooled,direction,valid_core,aligned_belief_change,eligible_queue_n,eligible_message_n,queue_claims_total,queue_share_specific_empirical,queue_share_general_underspecified,queue_share_inferential_logical,queue_share_meta_epistemic,queue_share_low_information,queue_share_moral_political_evaluation,all_claims_total,all_share_specific_empirical,all_share_general_underspecified,all_share_inferential_logical,all_share_meta_epistemic,all_share_low_information,all_share_moral_political_evaluation,factcheck_scored_n,mean_veracity,median_veracity,pct_false_claims,pct_very_low_claims,pct_true_claims,true_claims,false_claims,other_claims,factcheck_attempted_n,has_eligible_queue,factcheck_queue_complete,factcheck_queue_coverage,ready_for_accuracy_analysis,mean_veracity_10,true_claims_10,false_claims_10,other_claims_10,log1p_eligible_queue_n,log1p_all_claims_total,study_source,modelName,modelName_raw,full_condition,aligned_stance_change,aligned_new_minus_old_weighted,share_pre_4,share_post_4,share_original_post_now_4,valid_core_right,modelName_right,direction_right,conSummary_right,conRestatement_right,originalRestatement,valid_core_bool,fact_check_model,focal_veracity_model,focal_target,fact_check_time,claim_as_stated,canonical_claim,focal_claim_veracity,focal_claim_checkability,focal_label,explanation,request_status,focal_scoring_mode
R_7TtSCJbhsMKETwx,NA,"Elevator close door buttons are largely non-functional for the general public and are often just ""placebo buttons"" giving an illusion of control over the door's timing.","The conspiracy theory being discussed is the idea that ""door close"" buttons in elevators are often non-functional ""placebo buttons,"" designed to provide users with an illusion of control, when in fact, the doors close at a pre-determined pace that cannot be altered by pressing the button.",51,44,NA,Grok,bunk,FALSE,-7,37,4,37,1,0,0,0,0,0,40,1,0,0,0,0,0,37,9.72972972972973,0,0.918918918918919,0.918918918918919,0.08108108108108109,3,34,0,37,TRUE,TRUE,1,TRUE,0.972972972972973,0.30000000000000004,3.4000000000000004,0,3.6375861597263857,3.713572066704308,Study4,x-ai/grok-4,x-ai/grok-4,treatment_mid_bunk__x-ai/grok-4,-5,-2.049999999999999,25,23,15,TRUE,x-ai/grok-4,bunk,"The conspiracy theory being discussed is the idea that ""door close"" buttons in elevators are often non-functional ""placebo buttons,"" designed to provide users with an illusion of control, when in fact, the doors close at a pre-determined pace that cannot be altered by pressing the button.","Elevator close door buttons are largely non-functional for the general public and are often just ""placebo buttons"" giving an illusion of control over the door's timing.",NA,TRUE,openrouter/perplexity/sonar-pro,openrouter/perplexity/sonar-pro,conRestatement,2026-04-10T16:17:07Z,Elevator close door buttons are largely non-functional for the general public and often just placebo buttons giving an illusion of control.,NA,90,95,mostly_true,"Multiple credible sources confirm that since the 1990 Americans with Disabilities Act, close door buttons in most elevators are non-functional for the general public, phased out to ensure doors stay open long enough for accessibility, acting as placebos for illusion of control[1][2][3][6]. Some variation exists (e.g., key access for emergencies), but the statement's qualifiers 'largely' and 'often' align well with the evidence[4][5].",success,as_stated
R_12WvD5AeURpKa97,NA,"Cloning people has been attempted, and the results of these experiments exist but are not fully disclosed.","The conspiracy theory being discussed is that there have been successful efforts to clone humans, though the full results of these efforts are not publicly known.",84,100,NA,Claude,bunk,FALSE,16,29,6,29,0.9655172413793104,0,0.03448275862068965,0,0,0,58,0.7758620689655172,0.13793103448275862,0.06896551724137931,0,0.01724137931034482,0,29,12.758620689655173,0,0.8620689655172413,0.8620689655172413,0.10344827586206896,3,25,1,29,TRUE,TRUE,1,TRUE,1.2758620689655171,0.30000000000000004,2.5,0.1,3.4011973816621555,4.07753744390572,Study4,anthropic/claude-opus-4-6,anthropic/claude-opus-4-6,treatment_mid_bunk__anthropic/claude-opus-4-6,-15,-15,100,100,50,TRUE,anthropic/claude-opus-4-6,bunk,"The conspiracy theory being discussed is that there have been successful efforts to clone humans, though the full results of these efforts are not publicly known.","Cloning people has been attempted, and the results of these experiments exist but are not fully disclosed.",The US government is concealing the presence of aliens on Earth.,TRUE,openrouter/perplexity/sonar-pro,openrouter/perplexity/sonar-pro,conRestatement,2026-04-10T16:17:09Z,"Cloning people has been attempted, and the results of these experiments exist but are not fully disclosed.","Human reproductive cloning has been attempted and resulted in live births, with evidence withheld from public verification.",0,80,false,"Human embryos have been cloned for therapeutic purposes [1], but claims of successful reproductive cloning (e.g., Clonaid's 'Eve' and others) lacked verifiable DNA evidence or independent confirmation, with experts demanding proof that was never provided [2][3]. No credible results of successful human cloning exist in public records, and regulatory restrictions limit such experiments [4]. The claim of existing undisclosed results is unsubstantiated.",success,as_stated
R_6kVUcPu5wUUZj4R,NA,"Insurance companies are cancelling home insurance policies and not fully honoring contracted payouts, especially in states known for catastrophic weather events like Los Angeles.","The conspiracy theory being discussed is that insurance companies are intentionally cancelling or not renewing home insurance policies and underpaying claims in areas prone to catastrophic weather events, such as Los Angeles, to avoid financial losses.",100,53,NA,GPT-5.2,debunk,FALSE,47,11,4,11,1,0,0,0,0,0,34,0.8235294117647058,0.02941176470588235,0.08823529411764706,0,0.0588235294117647,0,11,87.72727272727273,95,0.09090909090909093,0.09090909090909093,0.9090909090909092,10,1,0,11,TRUE,TRUE,1,TRUE,8.772727272727273,1,0.1,0,2.4849066497880004,3.5553480614894135,Study4,openai/gpt-5.2,openai/gpt-5.2,treatment_mid_debunk__openai/gpt-5.2,15,7,49,50,50,TRUE,openai/gpt-5.2,debunk,"The conspiracy theory being discussed is that insurance companies are intentionally cancelling or not renewing home insurance policies and underpaying claims in areas prone to catastrophic weather events, such as Los Angeles, to avoid financial losses.","Insurance companies are cancelling home insurance policies and not fully honoring contracted payouts, especially in states known for catastrophic weather events like Los Angeles.",NA,TRUE,openrouter/perplexity/sonar-pro,openrouter/perplexity/sonar-pro,conRestatement,2026-04-10T16:17:11Z,"Insurance companies are cancelling home insurance policies and not fully honoring contracted payouts, especially in states known for catastrophic weather events like Los Angeles.",Insurance companies in California (including Los Angeles area) are non-renewing home policies in fire-prone areas and some homeowners are left unable to fully cover losses.,70,85,mostly_true,"Search results confirm widespread policy cancellations/non-renewals by insurers like State Farm (1,600+ in Pacific Palisades, 72,000 statewide), Allstate, Farmers in California/LA fire-prone areas [1][2][3]. Homeowners left without coverage post-fires, struggling to cover losses, implying inadequate payouts for some [1][2][5]. 'Not fully honoring payouts' less directly evidenced but inferred from crisis context; LA is in CA (not a state but city); overall trend holds true [1][2][3].",success,as_stated
R_3Lp3tqqkiK4e93c,NA,Aliens are what are being described in the Bible as angels and demons.,The conspiracy theory being discussed is the idea that aliens are actually what are being described in the Bible as angels and demons.,100,51,NA,Claude,debunk,FALSE,49,15,4,15,1,0,0,0,0,0,36,0.7222222222222222,0.05555555555555555,0.1388888888888889,0,0.08333333333333333,0,15,78,100,0.2,0.2,0.8,12,3,0,15,TRUE,TRUE,1,TRUE,7.800000000000001,1.2000000000000002,0.30000000000000004,0,2.772588722239781,3.610917912644224,Study4,anthropic/claude-opus-4-6,anthropic/claude-opus-4-6,treatment_mid_debunk__anthropic/claude-opus-4-6,50,30,60,50,60,TRUE,anthropic/claude-opus-4-6,debunk,The conspiracy theory being discussed is the idea that aliens are actually what are being described in the Bible as angels and demons.,Aliens are what are being described in the Bible as angels and demons.,NA,TRUE,openrouter/perplexity/sonar-pro,openrouter/perplexity/sonar-pro,conRestatement,2026-04-10T16:17:12Z,Aliens are what the Bible describes as angels and demons.,NA,50,20,mixed_or_unclear,"The claim is a speculative interpretive theory equating biblical angels/demons with aliens, popular in fringe discussions but unsupported by biblical text or empirical evidence. Sources show it's debated in Christian circles (some reject as deception [1][2][4], others discuss as theory [3][5][7]), with no consensus or verifiable proof, rendering it inherently ambiguous and unfalsifiable.",success,as_stated
R_17WjDLn8AadYL9p,NA,The Bermuda Triangle is a mysterious area where people and objects go missing due to its status as the deepest part of an ocean.,"The conspiracy theory being discussed is about the Bermuda Triangle, which claims that this specific area in the Atlantic Ocean is mysteriously responsible for the disappearance of ships and airplanes.",62,17,NA,GPT-5.2,bunk,FALSE,-45,3,2,3,1,0,0,0,0,0,11,0.4545454545454546,0.18181818181818185,0,0,0.3636363636363637,0,3,75,100,0.3333333333333333,0.3333333333333333,0.6666666666666666,2,1,0,3,TRUE,TRUE,1,TRUE,7.5,0.2,0.1,0,1.3862943611198906,2.4849066497880004,Study4,openai/gpt-5.2,openai/gpt-5.2,treatment_mid_bunk__openai/gpt-5.2,-25,-15.35,31,50,50,TRUE,openai/gpt-5.2,bunk,"The conspiracy theory being discussed is about the Bermuda Triangle, which claims that this specific area in the Atlantic Ocean is mysteriously responsible for the disappearance of ships and airplanes.",The Bermuda Triangle is a mysterious area where people and objects go missing due to its status as the deepest part of an ocean.,NA,TRUE,openrouter/perplexity/sonar-pro,openrouter/perplexity/sonar-pro,conRestatement,2026-04-10T16:17:14Z,The Bermuda Triangle is a mysterious area where people and objects go missing due to its status as the deepest part of an ocean.,"The Bermuda Triangle contains the deepest point in the Atlantic Ocean, which causes mysterious disappearances there.",0,90,false,"The Bermuda Triangle includes the Milwaukee Depth (27,493 feet) in the Puerto Rico Trench, the deepest point in the Atlantic Ocean[4], but it is not the deepest part of any ocean (global deepest is Mariana Trench at ~36,000 feet). Disappearances are not mysterious or due to depth; they result from natural phenomena, human error, and traffic volume, with no unusual activity[2][3][6]. The causal claim is clearly false.",success,as_stated
R_31dhfK5qdzKAHH6,NA,Trump participated in the Jeffrey Epstein scandal with Prince Edward.,The conspiracy theory claims that Donald Trump was involved in the Jeffrey Epstein scandal alongside Prince Edward.,51,5,NA,GPT-5.2,debunk,FALSE,46,6,3,6,0.8333333333333334,0.16666666666666666,0,0,0,0,18,0.6111111111111112,0.16666666666666666,0,0.05555555555555555,0.16666666666666666,0,6,94.16666666666669,97.5,0,0,1,6,0,0,6,TRUE,TRUE,1,TRUE,9.416666666666668,0.6000000000000001,0,0,1.9459101490553132,2.9444389791664403,Study4,openai/gpt-5.2,openai/gpt-5.2,treatment_mid_debunk__openai/gpt-5.2,10,5,52,50,50,TRUE,openai/gpt-5.2,debunk,The conspiracy theory claims that Donald Trump was involved in the Jeffrey Epstein scandal alongside Prince Edward.,Trump participated in the Jeffrey Epstein scandal with Prince Edward.,"Fidel Castro was responsible for the assassination of JFK in 1963, not Jack Ruby.",TRUE,openrouter/perplexity/sonar-pro,openrouter/perplexity/sonar-pro,conRestatement,2026-04-10T16:17:16Z,Trump participated in the Jeffrey Epstein scandal with Prince Andrew.,NA,0,85,false,"No search results indicate Trump participated in Epstein's scandal alongside Prince Andrew; they had separate social ties to Epstein, with Andrew facing direct accusations and arrests, while Trump is only referenced in files (e.g., emails, mentions) without implication of wrongdoing or joint involvement[1][2][3][4].",success,as_stated
R_7ndHpA3D067Sbkd,NA,Space is actually found deep in the sea and not above the Earth.,The conspiracy theory claims that space is not located above the Earth but is actually found deep within the Earth's oceans.,71,61,NA,GPT-5.2,debunk,FALSE,10,11,4,11,0.9090909090909092,0,0.09090909090909093,0,0,0,25,0.76,0.04,0.08,0,0.12,0,11,75.9090909090909,95,0.18181818181818185,0.18181818181818185,0.8181818181818182,9,2,0,11,TRUE,TRUE,1,TRUE,7.590909090909091,0.9,0.2,0,2.4849066497880004,3.258096538021482,Study4,openai/gpt-5.2,openai/gpt-5.2,treatment_mid_debunk__openai/gpt-5.2,35,33.3,91,62,50,TRUE,openai/gpt-5.2,debunk,The conspiracy theory claims that space is not located above the Earth but is actually found deep within the Earth's oceans.,Space is actually found deep in the sea and not above the Earth.,NA,TRUE,openrouter/perplexity/sonar-pro,openrouter/perplexity/sonar-pro,conRestatement,2026-04-10T16:17:22Z,Space is actually found deep in the sea and not above the Earth.,The physical location of outer space is beneath Earth's oceans rather than above Earth's atmosphere.,0,95,false,"This claim is demonstrably false. Space is the region above Earth's atmosphere, beginning at the Kármán line (approximately 100 km altitude). The deep ocean is a distinct physical environment on Earth's surface, characterized by extreme pressure, cold temperatures, and zero visibility[4]. While search result [2] uses 'ocean' as a metaphor for space exploration ('ocean space'), this is purely figurative language, not a literal claim about space's location. The claim conflates metaphorical language with physical reality and contradicts basic astronomical and physical facts about Earth's structure and the location of outer space.",success,as_stated
R_7OJbXgUvM8fZrkF,NA,The president had an attempted assassination and was only grazed by the bullet.,"The conspiracy theory being discussed is that there was an attempted assassination on the president, but he was only grazed with the bullet, and there is suspicion that the event might have been a staged stunt rather than a genuine assassination attempt.",5,100,NA,GPT-5.2,debunk,FALSE,-95,5,4,5,0.8,0,0.2,0,0,0,19,0.5263157894736842,0,0.42105263157894735,0,0.05263157894736842,0,5,90,95,0,0,1,5,0,0,5,TRUE,TRUE,1,TRUE,9,0.5,0,0,1.791759469228055,2.995732273553991,Study4,openai/gpt-5.2,openai/gpt-5.2,treatment_mid_debunk__openai/gpt-5.2,-20,-2.049999999999999,35,24,50,TRUE,openai/gpt-5.2,debunk,"The conspiracy theory being discussed is that there was an attempted assassination on the president, but he was only grazed with the bullet, and there is suspicion that the event might have been a staged stunt rather than a genuine assassination attempt.",The president had an attempted assassination and was only grazed by the bullet.,NA,TRUE,openrouter/perplexity/sonar-pro,openrouter/perplexity/sonar-pro,conRestatement,2026-04-10T16:17:19Z,The president had an attempted assassination and was only grazed by the bullet.,There was an assassination attempt on then-former President Trump in which a bullet only grazed him.,100,100,true,"Search results confirm an assassination attempt on former President Trump by Thomas Matthew Crooks on July 13, with Trump stating he was shot in the ear (grazed), and no evidence of chest injury or bulletproof vest use[1]. The claim matches established facts, though 'president' refers to former President Trump at the time.",success,as_stated
R_6pYrUn3bneOQZzz,NA,Vaccines cause autism and the assassination attempt on President Trump was staged.,The conspiracy theory being discussed suggests that vaccines may cause autism and that there was a staged assassination attempt on President Trump.,32,64,NA,Grok,bunk,FALSE,32,16,3,16,1,0,0,0,0,0,27,0.8518518518518519,0,0.03703703703703703,0,0.1111111111111111,0,16,62.1875,85,0.375,0.375,0.625,10,6,0,16,TRUE,TRUE,1,TRUE,6.21875,1,0.6000000000000001,0,2.833213344056216,3.332204510175204,Study4,x-ai/grok-4,x-ai/grok-4,treatment_mid_bunk__x-ai/grok-4,-50,-40,80,72,50,TRUE,x-ai/grok-4,bunk,The conspiracy theory being discussed suggests that vaccines may cause autism and that there was a staged assassination attempt on President Trump.,Vaccines cause autism and the assassination attempt on President Trump was staged.,NA,TRUE,openrouter/perplexity/sonar-pro,openrouter/perplexity/sonar-pro,conRestatement,2026-04-10T16:17:21Z,Vaccines cause autism and the assassination attempt on President Trump was staged.,NA,0,95,false,"Scientific consensus from multiple authoritative sources, including CDC, WHO, Mayo Clinic, and peer-reviewed studies, conclusively shows vaccines do not cause autism; the claim originated from a fraudulent, retracted 1998 Wakefield study[1][2][3][4][5][6]. No evidence in search results or known facts supports the Trump assassination attempt (July 13, 2024) being staged; it is a baseless conspiracy theory.",success,as_stated
R_3yg4VdG7S52Ywav,NA,"President Kennedy was killed by Lee Harvey Oswald, and Jack Ruby killed Oswald before he could talk to the press.","The conspiracy theory being discussed is that Lee Harvey Oswald was not the sole actor in the assassination of President Kennedy, suggesting that other parties might have been involved, given that Jack Ruby killed Oswald before he could speak to the press.",55,75,NA,Claude,debunk,FALSE,-20,36,4,36,1,0,0,0,0,0,55,0.8727272727272727,0.07272727272727272,0.03636363636363636,0,0.01818181818181818,0,36,76.80555555555556,97.5,0.2222222222222222,0.16666666666666666,0.75,27,6,3,36,TRUE,TRUE,1,TRUE,7.680555555555556,2.7,0.6000000000000001,0.30000000000000004,3.610917912644224,4.02535169073515,Study4,anthropic/claude-opus-4-6,anthropic/claude-opus-4-6,treatment_mid_debunk__anthropic/claude-opus-4-6,55,36.75,66,69,53,TRUE,anthropic/claude-opus-4-6,debunk,"The conspiracy theory being discussed is that Lee Harvey Oswald was not the sole actor in the assassination of President Kennedy, suggesting that other parties might have been involved, given that Jack Ruby killed Oswald before he could speak to the press.","President Kennedy was killed by Lee Harvey Oswald, and Jack Ruby killed Oswald before he could talk to the press.",NA,TRUE,openrouter/perplexity/sonar-pro,openrouter/perplexity/sonar-pro,conRestatement,2026-04-10T16:17:24Z,"President Kennedy was killed by Lee Harvey Oswald, and Jack Ruby killed Oswald before he could talk to the press.",Lee Harvey Oswald assassinated JFK and was subsequently murdered by Jack Ruby.,100,100,true,"The Warren Commission and official records confirm Oswald fired the shots killing JFK[1][4][7]. Jack Ruby shot and killed Oswald on November 24, 1963, during a press-covered jail transfer, preventing any press interview[1][5][6]. While conspiracy theories question Oswald's sole role or Ruby's motives, the core factual events stated are undisputed and well-documented.",success,as_stated
R_7UtbfMRFl2JvlER,NA,"The Earth is flat, and we are restricted by an invisible barrier, having never been to space.","The conspiracy theory claims that the Earth is actually flat and that an invisible barrier prevents us from exploring space, implying that space travel, including moon landings, is a fabricated narrative.",99,97,NA,Grok,debunk,FALSE,2,48,4,48,1,0,0,0,0,0,69,0.8985507246376812,0,0.0144927536231884,0,0.08695652173913043,0,48,67.1875,95,0.3125,0.25,0.6666666666666666,32,12,4,48,TRUE,TRUE,1,TRUE,6.71875,3.2,1.2000000000000002,0.4,3.8918202981106265,4.248495242049359,Study4,x-ai/grok-4,x-ai/grok-4,treatment_mid_debunk__x-ai/grok-4,-0,-0,96,50,98,TRUE,x-ai/grok-4,debunk,"The conspiracy theory claims that the Earth is actually flat and that an invisible barrier prevents us from exploring space, implying that space travel, including moon landings, is a fabricated narrative.","The Earth is flat, and we are restricted by an invisible barrier, having never been to space.","The earth is flat and we're held back by an invisible barrier, preventing us from going to space or the moon.",TRUE,openrouter/perplexity/sonar-pro,openrouter/perplexity/sonar-pro,conRestatement,2026-04-10T16:17:24Z,The Earth is flat and an invisible barrier restricts us from space travel.,NA,0,100,false,"The BELIEF_ITEM_STATEMENT asserts two falsifiable claims: Earth is flat, and an invisible barrier prevents space travel. Both are thoroughly debunked by scientific evidence including satellite imagery, ISS videos, astronaut photos, gravity explanations, and space missions like Apollo, which navigated radiation belts without issue[1][2][3][4]. No evidence supports a flat Earth or barrier; all data confirms a spherical Earth and real space access.",success,as_stated
R_6n6H94ydytXiqPn,NA,The government is poisoning people with the contrails from planes.,"The conspiracy theory claims that the government is intentionally releasing harmful chemicals into the atmosphere through the contrails left by planes, which results in poisoning people on the ground.",81,1,NA,Claude,debunk,FALSE,80,12,4,12,0.8333333333333334,0.08333333333333333,0.08333333333333333,0,0,0,29,0.8275862068965517,0.10344827586206896,0.06896551724137931,0,0,0,12,53.75,75,0.4166666666666667,0.4166666666666667,0.5833333333333334,7,5,0,12,TRUE,TRUE,1,TRUE,5.375,0.7000000000000001,0.5,0,2.5649493574615367,3.4011973816621555,Study4,anthropic/claude-opus-4-6,anthropic/claude-opus-4-6,treatment_mid_debunk__anthropic/claude-opus-4-6,40,15.9,38,40,0,TRUE,anthropic/claude-opus-4-6,debunk,"The conspiracy theory claims that the government is intentionally releasing harmful chemicals into the atmosphere through the contrails left by planes, which results in poisoning people on the ground.",The government is poisoning people with the contrails from planes.,NA,TRUE,openrouter/perplexity/sonar-pro,openrouter/perplexity/sonar-pro,conRestatement,2026-04-10T16:17:28Z,The government is poisoning people with the contrails from planes.,The government intentionally releases harmful chemicals through aircraft contrails that poison people.,5,95,false,"The claim is clearly false according to scientific consensus and government investigations. The search results establish that: (1) contrails are normal water-based condensation trails, not chemical agents[1]; (2) the scientific community has dismissed chemtrail claims with no evidence supporting them[1]; (3) multiple government agencies and scientists worldwide have repeatedly denied chemtrails exist[1]; (4) the EPA is not aware of any scientific evidence supporting claims of nefarious activities[5]; (5) analyses by chemtrail proponents have been flawed or based on misconceptions[1]. While the claim is highly checkable (95) because it makes a specific, testable assertion about government poisoning via contrails, the evidence overwhelmingly contradicts it, warranting a veracity score near 0. The claim remains persistent as a conspiracy theory despite consistent scientific refutation.",success,as_stated
R_30vmL6bJH6eUIuM,NA,"A cure for many diseases, including the vaccine for COVID, has been hidden from people.","The conspiracy theory claims that cures for many diseases are being deliberately hidden from the public. This includes the belief that the COVID-19 vaccine, which was released during a pandemic, suggests that cures for other diseases may also exist but are kept secret.",35,54,NA,Claude,debunk,FALSE,-19,13,4,13,1,0,0,0,0,0,26,0.8846153846153846,0.03846153846153846,0.03846153846153846,0,0,0,13,81.92307692307692,95,0.07692307692307693,0.07692307692307693,0.8461538461538461,11,1,1,13,TRUE,TRUE,1,TRUE,8.192307692307692,1.1,0.1,0.1,2.6390573296152584,3.295836866004329,Study4,anthropic/claude-opus-4-6,anthropic/claude-opus-4-6,treatment_mid_debunk__anthropic/claude-opus-4-6,5,2.2500000000000004,31,24,28,TRUE,anthropic/claude-opus-4-6,debunk,"The conspiracy theory claims that cures for many diseases are being deliberately hidden from the public. This includes the belief that the COVID-19 vaccine, which was released during a pandemic, suggests that cures for other diseases may also exist but are kept secret.","A cure for many diseases, including the vaccine for COVID, has been hidden from people.",NA,TRUE,openrouter/perplexity/sonar-pro,openrouter/perplexity/sonar-pro,conRestatement,2026-04-10T16:17:32Z,"A cure for many diseases, including the vaccine for COVID, has been hidden from people.",Pharmaceutical companies and authorities are deliberately suppressing cures for multiple diseases and COVID-19 treatments to maintain profits.,5,75,false,"The statement conflates multiple false claims. First, the premise that 'a cure for many diseases has been hidden' is contradicted by extensive evidence: cancer is not a single disease but over 200 distinct diseases requiring different treatments[2][3], making a universal cure implausible. Second, the COVID-19 vaccine is not a 'cure' but a preventive measure, and its public release contradicts the suppression claim. Third, the broader conspiracy theory—that pharmaceutical companies hide effective treatments for profit—lacks credible evidence. Mathematical analysis by Dr. Robert Grimes shows that maintaining such a conspiracy would require ~714,000 people to stay silent, with statistical models indicating disclosure within ~3.17 years[2]. Multiple authoritative sources (Worldwide Cancer Research, Cancer Research UK, CCLG) explicitly state there is no hidden cancer cure[2][3]. While some legitimate criticisms of pharmaceutical industry practices exist, the specific claim of systematically hidden cures for many diseases is false and has been repeatedly debunked[1][2][3].",success,as_stated
R_7MRkiwIBrOOUGQb,NA,Jeffrey Epstein was murdered by someone high up.,The conspiracy theory being discussed is that Jeffrey Epstein did not kill himself but was murdered by someone in a position of power to prevent him from revealing the names of other guilty parties.,55,70,NA,GPT-5.2,bunk,FALSE,15,2,2,2,1,0,0,0,0,0,8,0.5,0,0.25,0,0.25,0,2,40,40,0.5,0.5,0.5,1,1,0,2,TRUE,TRUE,1,TRUE,4,0.1,0.1,0,1.0986122886681098,2.1972245773362196,Study4,openai/gpt-5.2,openai/gpt-5.2,treatment_mid_bunk__openai/gpt-5.2,-50,-2.5,5,50,50,TRUE,openai/gpt-5.2,bunk,The conspiracy theory being discussed is that Jeffrey Epstein did not kill himself but was murdered by someone in a position of power to prevent him from revealing the names of other guilty parties.,Jeffrey Epstein was murdered by someone high up.,NA,TRUE,openrouter/perplexity/sonar-pro,openrouter/perplexity/sonar-pro,conRestatement,2026-04-10T16:17:29Z,Jeffrey Epstein was murdered by someone high up.,NA,10,80,false,"Official ruling by New York City medical examiner is suicide by hanging[2]. While irregularities (e.g., camera malfunctions, guard charges for falsification[2]) and one pathologist's opinion of possible homicide exist[2], no evidence confirms murder by a high-level figure; claims remain unsupported speculation in conspiracy theories[1][2][3].",success,as_stated
R_7exYdwVjiPUsjtG,NA,Current events are being orchestrated as distractions from the true actions taking place behind the scenes.,"The conspiracy theory being discussed suggests that current events are being orchestrated as distractions to divert public attention from more significant, undisclosed activities being carried out by certain entities or groups.",48,76,NA,Claude,debunk,FALSE,-28,4,2,4,0.5,0.25,0,0,0.25,0,16,0.625,0.0625,0.0625,0,0.25,0,4,63.75,72.5,0.25,0.25,0.75,3,1,0,4,TRUE,TRUE,1,TRUE,6.375,0.30000000000000004,0.1,0,1.6094379124341005,2.833213344056216,Study4,anthropic/claude-opus-4-6,anthropic/claude-opus-4-6,treatment_mid_debunk__anthropic/claude-opus-4-6,-40,-38.4,48,96,96,TRUE,anthropic/claude-opus-4-6,debunk,"The conspiracy theory being discussed suggests that current events are being orchestrated as distractions to divert public attention from more significant, undisclosed activities being carried out by certain entities or groups.",Current events are being orchestrated as distractions from the true actions taking place behind the scenes.,Everything happening right now is designed to distract us from what is really going on behind the scenes.,TRUE,openrouter/perplexity/sonar-pro,openrouter/perplexity/sonar-pro,conRestatement,2026-04-10T16:17:32Z,Current events are being orchestrated as distractions from true actions taking place behind the scenes.,NA,20,30,false,"The statement asserts a broad, universal conspiracy that *all* current events are deliberately orchestrated by unspecified entities to distract from hidden actions. Search results discuss specific instances of political or media distractions (e.g., Trump executive orders, rallies, or media spectacles diverting from issues like immigration or corruption)[1][2][3][4], but provide no evidence of systematic orchestration across all events or of 'true actions behind the scenes.' This renders the sweeping claim empirically unfalsifiable and unsupported, though isolated distraction tactics exist.",success,as_stated
R_72PSaHo1vneLwew,NA,The moon landing was a hoax.,"The conspiracy theory claims that the moon landing was a hoax and did not actually occur, suggesting that the events were staged.",79,97,NA,Grok,bunk,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,FALSE,TRUE,NA,FALSE,NA,0,0,0,0,0,Study4,x-ai/grok-4,x-ai/grok-4,treatment_mid_bunk__x-ai/grok-4,50,11,9,22,61,TRUE,x-ai/grok-4,bunk,"The conspiracy theory claims that the moon landing was a hoax and did not actually occur, suggesting that the events were staged.",The moon landing was a hoax.,NA,TRUE,openrouter/perplexity/sonar-pro,openrouter/perplexity/sonar-pro,conRestatement,2026-04-10T16:17:37Z,The moon landing was a hoax.,The Apollo 11 moon landing (and/or the Apollo program moon landings more broadly) did not actually occur and were staged by NASA.,1,95,false,"The claim that the moon landing was a hoax is definitively false based on overwhelming scientific evidence. Multiple independent lines of verification confirm the landings occurred: (1) No U.S. government or NASA official has ever claimed the landings were hoaxes[1]; (2) Scientists have systematically debunked specific conspiracy claims (flag waving, shadow angles, star visibility) with scientific explanations[2]; (3) Hundreds of independently verified moon rocks were brought back[4]; (4) The sheer number of people involved in the Apollo program makes a widespread deception implausible[2]; (5) Retroreflectors left on the moon by Apollo 11 remain functional instruments for verification[7]. While conspiracy theories persist (with surveys showing 6-25% belief depending on methodology[4][5]), the factual record is clear: the landings occurred as reported. The claim is highly checkable and demonstrably false.",success,as_stated
