cache_key,ResponseId,timepoint,score_model,focal_claim_summary,focal_claim_restatement,post_text,score,confidence,rationale,request_ok,error_message,item_id,focal_claim
db0982f269dd2e88e225d557fc5cb7ffeb7a3befb2c512cff0b94b43749cdfe7,R_1hguGd4gGaPgQK1,pre,google/gemini-3-flash-preview,The conspiracy theory claims that the government is concealing evidence of extraterrestrial contact and has in its possession recovered alien technology.,The government is hiding evidence of extraterrestrial contact and has recovered alien technology.,I do not make posts to social media,50.0,1.0,The post refuses the task/is unrelated by stating the author does not post to social media.,True,,R_1hguGd4gGaPgQK1::pre,
370cb34b61d5bd33fefd98ad2e5c0f8e7a0f3e8bc83a6920c5ffc6fa3fc12af0,R_1hguGd4gGaPgQK1,post,google/gemini-3-flash-preview,The conspiracy theory claims that the government is concealing evidence of extraterrestrial contact and has in its possession recovered alien technology.,The government is hiding evidence of extraterrestrial contact and has recovered alien technology.,"As before I do not post on social media,",50.0,1.0,The post refuses the task/is unrelated by stating the author does not post to social media.,True,,R_1hguGd4gGaPgQK1::post,
6861d8270ad188e4a36792e378fa1b220c4448704b4e71e78673859544d85450,R_7pG30y9gJAqAcVa,pre,google/gemini-3-flash-preview,"The Area 51 Cover-Up conspiracy theory asserts that the U.S. government is concealing evidence of extraterrestrial life, including alien spacecraft and possibly alien bodies, at a secretive military base in Nevada known as Area 51.","The government is hiding evidence of extraterrestrial life, including alien spacecraft and bodies, at the secretive military base Area 51 in Nevada.","I actually do think there’s a real chance the government is hiding something at Area 51 

The whole situation has always felt off to me. Like with the Roswell Incident how do you go from “we found a flying disc” to “just a weather balloon” that fast? That’s not a small mix-up.",85.0,1.0,The post expresses a strong belief that the government is hiding something at Area 51 and uses the Roswell incident to support the idea of a cover-up.,True,,R_7pG30y9gJAqAcVa::pre,
a6a4e67fd71a0f10ca4b9fcd4883a98c83e99dbdeec7e7c2351c196f5f1cd9dd,R_7pG30y9gJAqAcVa,post,google/gemini-3-flash-preview,"The Area 51 Cover-Up conspiracy theory asserts that the U.S. government is concealing evidence of extraterrestrial life, including alien spacecraft and possibly alien bodies, at a secretive military base in Nevada known as Area 51.","The government is hiding evidence of extraterrestrial life, including alien spacecraft and bodies, at the secretive military base Area 51 in Nevada.","Just looked into it turns out the “aliens at Area 51” story isn’t backed by any verifiable evidence. Bob Lazar’s claims are wild, but without proof, it’s basically unproven and probably false. Still fun to imagine",15.0,1.0,"The post explicitly states the story isn't backed by evidence and is 'probably false,' strongly opposing the focal claim.",True,,R_7pG30y9gJAqAcVa::post,
67dbda9bdc3fd1ecf94324fe83d0688b2fcfcdd2d2ae55352af925e7547b780f,R_7AEbjw9m0zIS8ik,pre,google/gemini-3-flash-preview,"The conspiracy theory claims that the world is coming to an end and that only those who have prepared and saved resources, often referred to as ""preppers,"" will have anything left after the collapse.","The world is coming to an end, with only preppers surviving due to their stored resources.",You all need to wake up and look around stock up on what you can or learn how to do things from scratch,85.0,0.9,"The post uses urgent language ('wake up') and explicitly instructs others to 'stock up,' which strongly aligns with the prepper survivalist narrative of the focal claim.",True,,R_7AEbjw9m0zIS8ik::pre,
d42247251589efa7b01e0f674603ed149db9c2db2451f6d0b3e886893bcfd2b0,R_7AEbjw9m0zIS8ik,post,google/gemini-3-flash-preview,"The conspiracy theory claims that the world is coming to an end and that only those who have prepared and saved resources, often referred to as ""preppers,"" will have anything left after the collapse.","The world is coming to an end, with only preppers surviving due to their stored resources.",To those that care keep your eyes open and watch what is happening around yoi,65.0,0.8,"The post is vague but uses 'watch what is happening' as a warning, which implies a level of concern consistent with the claim, though it lacks the explicit 'stock up' directive of the previous post.",True,,R_7AEbjw9m0zIS8ik::post,
6edfa24c82c1aba63f3b622d9b924a1e9f509fc9a2dd6107f28522bcb9e4c2bf,R_7iaLNiK61vbp8Dr,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed suggests that the collapse of Building 7 (WTC 7) on September 11, 2001, was the result of a controlled demolition rather than damage caused by the events of that day.",The manner in which building 7 fell during 9/11 suggests it was through a controlled demolition.,"I.ve heard several experts discuss the bldg falling straight into it.s own footprint.  Also, I believe the owners took out a massive insurance policy just days before the event.",90.0,0.95,"The post explicitly cites common arguments for the WTC 7 controlled demolition theory, such as the 'footprint' and insurance policies, treating them as credible evidence.",True,,R_7iaLNiK61vbp8Dr::pre,
7e257f665287702b4581c047e84d0eaef42fd2b069e4b8558d202c2d754ce5cf,R_7iaLNiK61vbp8Dr,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed suggests that the collapse of Building 7 (WTC 7) on September 11, 2001, was the result of a controlled demolition rather than damage caused by the events of that day.",The manner in which building 7 fell during 9/11 suggests it was through a controlled demolition.,"I.ve conversed with an AI entity about 9/11.  While not wholly convinced, I am significantly less paranoid about the gvmnt having had any active hand in the event.",35.0,0.85,"The author states they are 'significantly less paranoid' about government involvement after talking to an AI, indicating a shift away from the conspiracy theory, though they are not 'wholly convinced' otherwise.",True,,R_7iaLNiK61vbp8Dr::post,
d97be15c72f372deee98a23b3bdad170373c05669b25920827827ceafeb16393,R_1dFjVzwee0NBm1F,pre,google/gemini-3-flash-preview,"The conspiracy theory claims that information about COVID-19 strains existed before the official recognition of the pandemic in 2020, and that the virus may have been present in Italy as early as 2019.","Covid-19 strains existed before 2020 and were present as early as 2019, possibly in Italy before the pandemic officially started.","I know that we think Covid-19 is from China and it started to spread in China in late 2019, but I think there are credible sources saying Covid-19 was first in Italy before late 2019.",85.0,0.95,"The author explicitly states they believe there are 'credible sources' saying COVID-19 was in Italy before late 2019, which matches the focal claim.",True,,R_1dFjVzwee0NBm1F::pre,
1e059bae098e02c6e0b7fb90932fd5454a6c502d43d7832238c9937ca04d0e6b,R_1dFjVzwee0NBm1F,post,google/gemini-3-flash-preview,"The conspiracy theory claims that information about COVID-19 strains existed before the official recognition of the pandemic in 2020, and that the virus may have been present in Italy as early as 2019.","Covid-19 strains existed before 2020 and were present as early as 2019, possibly in Italy before the pandemic officially started.",There are peer reviewed studies saying COVID-19 variants existed well before late 2019. Guys  I think we need to really seek the truth rather than just accept the surface level consensus. As long as we can use legitimate sources we can seek the truth without resorting to conspiracy theories .,80.0,0.9,The post doubles down on the claim by citing 'peer reviewed studies' and encouraging others to look beyond the 'surface level consensus' to find the 'truth' about early variants.,True,,R_1dFjVzwee0NBm1F::post,
7d43fe6e0d13af5dde2b9ebf4ca26654e3f55dddd6ddcd489a00e59a76555be5,R_1MKXywA38vMn1Lr,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed suggests that three high-powered individuals are attempting to control the majority of the world's food supply and are facing challenges, particularly in the United States, in achieving their goal.","Three high-powered individuals are controlling the majority of our food supply and are attempting to gain control over agriculture, but the U.S.A. has been difficult to subdue.",I would post it with added comments that I have no proof and have only gleaned this information from other sources that are reliable.,60.0,0.8,"The author admits they have 'no proof' but still considers the sources of the information 'reliable,' suggesting a cautious endorsement of the claim.",True,,R_1MKXywA38vMn1Lr::pre,
46c31bb91dde11276e9a6fcd55626ccb86d9baded3ad61e8ff26a3cf64430d08,R_1MKXywA38vMn1Lr,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed suggests that three high-powered individuals are attempting to control the majority of the world's food supply and are facing challenges, particularly in the United States, in achieving their goal.","Three high-powered individuals are controlling the majority of our food supply and are attempting to gain control over agriculture, but the U.S.A. has been difficult to subdue.",The world is shaping up to become a very hostile planet. Please find someone you trust that knows the true word of God so you don't get left behind to face the consequences of living in sin.,50.0,0.7,"The post shifts to a religious/eschatological warning about living in sin and a hostile planet. While it shares a 'doom' sentiment, it does not specifically address the focal claim about three individuals controlling the food supply.",True,,R_1MKXywA38vMn1Lr::post,
6357160027d213f8440ea3026d72970f46a36c45b6dfa42a6885e20a6e611526,R_7lzgGiAfSRqMmxf,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that the justification for the War on Terror, specifically the presence of large quantities of weapons, was a lie, as significant amounts of these weapons were never found.","The claim of large quantities of weapons as a justification for the War on Terror was false, as no significant amount of weapons were ever found.",We are over there fighting using our resources to find weapons instead of taking care of our own people. What are we looking for actually?,70.0,0.85,"The post questions the purpose of the search for weapons ('What are we looking for actually?'), implying skepticism about the official justification for the war.",True,,R_7lzgGiAfSRqMmxf::pre,
b4ceedbd0a6c895ece0e27fcb18d363ad87c52421ffaf3a23c79503bffdc8803,R_7lzgGiAfSRqMmxf,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that the justification for the War on Terror, specifically the presence of large quantities of weapons, was a lie, as significant amounts of these weapons were never found.","The claim of large quantities of weapons as a justification for the War on Terror was false, as no significant amount of weapons were ever found.",Ai is helping me understand better what I was thinking to almost accurately convey what I fee,50.0,0.75,The post is a meta-comment about using AI to help express thoughts and does not make a statement for or against the focal claim.,True,,R_7lzgGiAfSRqMmxf::post,
9312261e60dc742361a6d28ab07403ceb5098642f9e68249bd122cdec52c349b,R_7Ceeio1ROj1ADve,pre,google/gemini-3-flash-preview,The conspiracy theory claims that the government was aware of the 9/11 attacks before they happened but chose not to inform the public.,The government was aware of the 9/11 attacks in advance but did not inform the public.,my thoughts on the attacks are not for sure this is what was put online from the media,50.0,0.9,The post is vague and merely attributes information to the media without taking a personal stance on the truth of the claim.,True,,R_7Ceeio1ROj1ADve::pre,
187181377e0c2133a9424a496e56df3a2132dbf01cde84020995dae520759df3,R_7Ceeio1ROj1ADve,post,google/gemini-3-flash-preview,The conspiracy theory claims that the government was aware of the 9/11 attacks before they happened but chose not to inform the public.,The government was aware of the 9/11 attacks in advance but did not inform the public.,when it comes to the country getting threats the government should probably take them seriously or at heart for the country safety,50.0,0.8,"The post offers a general prescriptive statement about how the government should handle threats, but does not confirm or deny the specific claim that they knew about 9/11 in advance.",True,,R_7Ceeio1ROj1ADve::post,
52411ab5e4c04038443df4ceb56f369a83cd132375802a407eb2644f785763a2,R_7AbstNKfXbVmi2d,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed is the Flat Earth theory, which claims that the Earth is not a spherical obelisk object but instead is flat.",The Earth is flat and not a globe.,"I have never been to a Country abroad, so there for I'm not a world traveler but, I do know for certain our world is spherical or at lest an obelisk shape. Time and science has proven this.",0.0,1.0,"The author explicitly states that the world is spherical/obelisk and that science has proven this, directly refuting the Flat Earth claim.",True,,R_7AbstNKfXbVmi2d::pre,
42962e05406f49ab589908d8ab5a73c90dc991b4216911b2ee216c01edff67b0,R_7AbstNKfXbVmi2d,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed is the Flat Earth theory, which claims that the Earth is not a spherical obelisk object but instead is flat.",The Earth is flat and not a globe.,The Earth is an obelisk spheroid.,0.0,1.0,"The author reaffirms that the Earth is a spheroid, which is the direct opposite of the focal claim that the Earth is flat.",True,,R_7AbstNKfXbVmi2d::post,
2f68b03d55b06f0e00dea7269e676e0907af6b27177a3a46f989d576c2895a0f,R_3LoZXO6ECt1AYmI,pre,google/gemini-3-flash-preview,The conspiracy theory being discussed suggests that aliens exist on a physical planet rather than being entities from another dimension or merely fallen angels.,Aliens exist on a physical planet and are not fallen angels from another dimension.,I would rebuke this stating if there was inhabital plant it would have been destroyed in our Milky Way as it is not common for a Galaxy to support two thriving planets at the same time,20.0,0.85,"The author 'rebukes' the idea of a physical inhabitable planet for aliens, arguing it is unlikely/impossible in our galaxy, which opposes the focal claim.",True,,R_3LoZXO6ECt1AYmI::pre,
2929836b13bb9b429096df726eb9389b6e16c0c42f0d9de420031565c6eadc2b,R_3LoZXO6ECt1AYmI,post,google/gemini-3-flash-preview,The conspiracy theory being discussed suggests that aliens exist on a physical planet rather than being entities from another dimension or merely fallen angels.,Aliens exist on a physical planet and are not fallen angels from another dimension.,Thank you for operating with us on our Discussion.,50.0,1.0,The post is a polite closing remark and contains no content related to the focal claim.,True,,R_3LoZXO6ECt1AYmI::post,
3dc860d01063cc30ce026225554bfd9316b1d527baddb8de84f7498543f1995c,R_3jHS1L5AUQLuurf,pre,google/gemini-3-flash-preview,The conspiracy theory claims that the government is concealing the existence of aliens and UFOs from the public.,The government is hiding the existence of aliens and UFOs.,Just not enough proof or not enough evidence to suggest there is but then again I think we all know that we have that,40.0,0.7,"The post is somewhat contradictory, stating there isn't enough proof but then suggesting 'we all know we have that'. It leans slightly toward skepticism due to the mention of lack of evidence, but remains close to neutral.",True,,R_3jHS1L5AUQLuurf::pre,
ad0892407a6f01e30de5ed3f9604646d560a31b669fc0dff0a003e58a97f13cf,R_3jHS1L5AUQLuurf,post,google/gemini-3-flash-preview,The conspiracy theory claims that the government is concealing the existence of aliens and UFOs from the public.,The government is hiding the existence of aliens and UFOs.,"0
It was interesting I don't know if I really like it or we want to do it",50.0,0.9,The post discusses the user's experience with the task/survey rather than the focal claim itself.,True,,R_3jHS1L5AUQLuurf::post,
12797e37dbdc7e7f018fb49740567f05a4f0c13a67f512e11e444b646a91946a,R_7LeeU0Wemgxu67V,pre,google/gemini-3-flash-preview,"The conspiracy theory claims that Kurt Cobain, the lead singer of Nirvana, did not commit suicide but was actually murdered, and there is new evidence purportedly supporting this assertion.","Kurt Cobain was murdered, not a suicide, and there’s new evidence to support this claim.",Yep there it is right there,75.0,0.7,"The post 'Yep there it is right there' suggests agreement with the provided evidence or claim, though it is slightly vague.",True,,R_7LeeU0Wemgxu67V::pre,
31fc04af46967f1e7bcd9ea90d844b5e8ef1d9837a42850b08c4927b3b00d64d,R_7LeeU0Wemgxu67V,post,google/gemini-3-flash-preview,"The conspiracy theory claims that Kurt Cobain, the lead singer of Nirvana, did not commit suicide but was actually murdered, and there is new evidence purportedly supporting this assertion.","Kurt Cobain was murdered, not a suicide, and there’s new evidence to support this claim.","Well, there they have their",50.0,0.8,"The post is incomplete and nonsensical ('Well, there they have their'), making it impossible to determine a stance.",True,,R_7LeeU0Wemgxu67V::post,
2cc125b144d474911553fe1658b1276482af0ec35014f1df02959b0b6578a5f3,R_31SorwzLFlxoLtL,pre,google/gemini-3-flash-preview,The conspiracy theory being discussed is that the government is concealing the existence of aliens and has made contact with them to access their technology.,The government is hiding aliens and has contacted them to gain access to their technology.,Omg i cant believe theyve been hiding them..#notcoolgovernment!,100.0,1.0,"The post explicitly states 'I can't believe they've been hiding them', which directly accepts the premise that the government is concealing aliens.",True,,R_31SorwzLFlxoLtL::pre,
a398f31cafc45e81ea9ec6a0feb70a3529839a12ed0639f08049ed341e5d8a58,R_31SorwzLFlxoLtL,post,google/gemini-3-flash-preview,The conspiracy theory being discussed is that the government is concealing the existence of aliens and has made contact with them to access their technology.,The government is hiding aliens and has contacted them to gain access to their technology.,The government gon have to take me!! Im exposing all their secrets 😭😭😭#fit,90.0,0.9,"The post claims the author is 'exposing all their secrets', which strongly implies the government is hiding the information mentioned in the focal claim.",True,,R_31SorwzLFlxoLtL::post,
9c0d8dcc6cdc5bfb8ecd370ee3ca1e74d8b15ce229de4760390c4f5e08ae2cb4,R_1HjKJM8H9cToKYw,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed is the belief that the government keeps secrets from the public, selectively releasing some information while concealing other details.",The government is hiding information from the public.,They would go after the person that is letting the public know what they are hiding.,85.0,0.9,"The post uses a premise-accepting structure, referring to 'what they are hiding', which assumes the truth of the claim that the government is concealing information.",True,,R_1HjKJM8H9cToKYw::pre,
4a32a8044190259ad298aebc2a13e80183e9fd4411249234719a2462995974a1,R_1HjKJM8H9cToKYw,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed is the belief that the government keeps secrets from the public, selectively releasing some information while concealing other details.",The government is hiding information from the public.,AI is think that its still going to be a problem if not handled with care.,50.0,0.8,"The post discusses AI and handling it with care, which is off-topic and does not address the focal claim about government secrets.",True,,R_1HjKJM8H9cToKYw::post,
0dc19464156ed96f6ab0427b22b31a8f02f6c2f016ac8f17967a4920fe5c71b0,R_3cuXyKBzamJnklT,pre,google/gemini-3-flash-preview,"The conspiracy theory claims that Elvis Presley is still alive, supported by reports of multiple sightings of him after his death.",Elvis is alive and has been sighted multiple times.,Have you been hearing about people seeing Elvis since his death? I believe people could have seen someone that resembled Elvis and their heart leaped for joy. This happened to me when I saw someone who looked like my husband when he was overseas.,25.0,0.9,"The post provides a mundane alternative explanation (mistaken identity due to resemblance) for the sightings, suggesting the claim that Elvis is alive is likely false.",True,,R_3cuXyKBzamJnklT::pre,
26e6e3f18e7ac0b8b286063e25681b0b140faeffa2643e46140144dc7a5323c1,R_3cuXyKBzamJnklT,post,google/gemini-3-flash-preview,"The conspiracy theory claims that Elvis Presley is still alive, supported by reports of multiple sightings of him after his death.",Elvis is alive and has been sighted multiple times.,"If a good person were being treated wrongly in their professional life and knowing about criminal things that could get him killed, how far do you think they would go to do the right thing and then disappear?",75.0,0.8,"The post asks a hypothetical question that provides a motive for someone to 'disappear' to do the right thing, which supports the possibility of the conspiracy claim being true.",True,,R_3cuXyKBzamJnklT::post,
cc34a438dc50de2f7bfe24d9a61476f779653f960b7dfb10a74611c0e65c34ad,R_6zbgbmAKIriQ5qh,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that Donald Trump was shot in the ear during a campaign event in Pennsylvania, but the injury completely healed within two days, suggesting it was a stunt to elicit sympathy.","Trump was actually shot in the ear while campaigning in Pennsylvania, but it completely healed in two days as part of a stunt to garner sympathy.",Trumps nonsense is Neverending.  He's a phony and a Barnum and Bailey con man.,70.0,0.7,"While the post doesn't mention the shooting specifically, it calls the subject a 'phony' and 'con man', which aligns with the 'stunt' aspect of the focal claim, suggesting a deceptive nature.",True,,R_6zbgbmAKIriQ5qh::pre,
bb30f205b57f5d9e9bd4466ee6cc1c2faf705b48d5d8fc0590f37e0c28126901,R_6zbgbmAKIriQ5qh,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that Donald Trump was shot in the ear during a campaign event in Pennsylvania, but the injury completely healed within two days, suggesting it was a stunt to elicit sympathy.","Trump was actually shot in the ear while campaigning in Pennsylvania, but it completely healed in two days as part of a stunt to garner sympathy.",How about Trump and his alcoholic Department of war head. Killing the deal President Biden made with Iran? Then claiming our bombing a few months ago killed all of Iran's Nuclear proliferation.  Then without approval of Congress. Claiming wildly they are a threat to the US and starting a war with Netanyahu.,50.0,0.9,"The post discusses foreign policy, Iran, and Netanyahu. It is unrelated to the specific claim about the ear injury/stunt.",True,,R_6zbgbmAKIriQ5qh::post,
702e96f16bd2a8a23abacbee9c0b49990ccf0f98ab19f737dc8476191f3939d4,R_64lSCCPhGn53Tyx,pre,google/gemini-3-flash-preview,"The conspiracy theory suggests that former President Donald Trump targeted elite universities, specifically Ivy League schools, because they rejected his son Barron's admission application, leading him to retaliate by withholding federal grant money.","Trump targeted elite universities, particularly the Ivy League, because they denied his son Barron's admission application, and he retaliated by threatening to withhold their federal grant money.","I have nothing else to say or comment about it
Let's move on",50.0,1.0,The post explicitly refuses to comment or engage with the topic.,True,,R_64lSCCPhGn53Tyx::pre,
fd875768e0d3c6a5d4a7651123a98e23a439911fd1ec4514d324dde8a71b61d5,R_64lSCCPhGn53Tyx,post,google/gemini-3-flash-preview,"The conspiracy theory suggests that former President Donald Trump targeted elite universities, specifically Ivy League schools, because they rejected his son Barron's admission application, leading him to retaliate by withholding federal grant money.","Trump targeted elite universities, particularly the Ivy League, because they denied his son Barron's admission application, and he retaliated by threatening to withhold their federal grant money.","No
Same as before
Use what I wrote before",50.0,1.0,The post refuses to provide new information and refers to previous non-committal statements.,True,,R_64lSCCPhGn53Tyx::post,
509a79176d6d92ffea5392bceb00799c9bb9c379ed0c9dcda545ca72e018ffd1,R_56H8asLGjLG1OhP,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed is the existence of UFOs and aliens, questioning whether they are real or not.",UFOs and aliens exist.,I really have a lot of doubts about the whole thing,25.0,0.9,"The author explicitly states they have 'a lot of doubts' about the existence of UFOs and aliens, which distances them from the claim.",True,,R_56H8asLGjLG1OhP::pre,
cf9d7993fa77e0b3fc2386af21ce1ca35d80b9047461453598ee856036c5daa2,R_56H8asLGjLG1OhP,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed is the existence of UFOs and aliens, questioning whether they are real or not.",UFOs and aliens exist.,I like to be able to talk to a human,50.0,0.8,The post is off-topic or too vague to determine a stance on the focal claim; it expresses a preference for human interaction but does not address the existence of aliens.,True,,R_56H8asLGjLG1OhP::post,
da16a57f4a02e46559abc49c380961972f56c6b39dcce6e7780877e871cc978e,R_1YnOiRB77la0Dy7,pre,google/gemini-3-flash-preview,The conspiracy theory claims that the moon landing never happened and was instead staged and filmed in a studio.,The moon landing was staged and filmed in a studio.,Moon landing real or Hollywood production.,50.0,0.9,The post presents the claim as an open question ('real or Hollywood production') without taking a side or implying truth/falsehood.,True,,R_1YnOiRB77la0Dy7::pre,
39528306bd7d62d4d17ccb7431de943ae0ea988b7f445f33bdda8fef5a8f8dca,R_1YnOiRB77la0Dy7,post,google/gemini-3-flash-preview,The conspiracy theory claims that the moon landing never happened and was instead staged and filmed in a studio.,The moon landing was staged and filmed in a studio.,I have come to realize with some help maybe the moon landing was real,10.0,0.9,"The author states they have realized the moon landing was likely real, which strongly opposes the focal claim that it was staged.",True,,R_1YnOiRB77la0Dy7::post,
674c453734b0677f938e3d685f41e29b7d563e3d7ed1106f579c2f782b4afdfd,R_3mh3HO0Z9LID57P,pre,google/gemini-3-flash-preview,The conspiracy theory suggests that the release of the Jeffrey Epstein files is a deliberate distraction from a more significant and hidden truth.,The release of the Jeffrey Epstein files is a distraction from more significant truths being hidden.,I do not believe that Jeffrey Epstein is the one behind the files because he was the one documenting everything and it feels wired because why would you be documenting that much.,50.0,0.7,The post discusses Epstein's role in documenting files but does not clearly address the specific conspiracy claim that the release is a deliberate distraction from other truths.,True,,R_3mh3HO0Z9LID57P::pre,
4653e90690398e6790636f6f53488dcd8943fcae30f9776393db9a2491b0cb10,R_3mh3HO0Z9LID57P,post,google/gemini-3-flash-preview,The conspiracy theory suggests that the release of the Jeffrey Epstein files is a deliberate distraction from a more significant and hidden truth.,The release of the Jeffrey Epstein files is a distraction from more significant truths being hidden.,I would not post this on social media,50.0,0.9,The post is a meta-comment about social media posting habits and does not address the focal claim at all.,True,,R_3mh3HO0Z9LID57P::post,
b5335b50d2b8f5e921af4096d8c78cd2289b1442f891fca66947473e8869ef04,R_7737CICzBfugfNf,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that the government is misleading the public about the true strength and dominance of the United States as a global hegemon, suggesting that the perceived economic and military superiority is heavily inflated by propaganda.","The government is overstating America's strength as the global hegemony, using propaganda to exaggerate its military and economic superiority.","I know everyone feels it in the air but something is off about how the US has been acting recently, it seems like the empire is declining and we’re lashing out on everyone signifiying that we might not be the run away world power we think we are",85.0,0.9,"The author argues that the US is declining and not the 'run away world power we think we are', which strongly aligns with the claim that the government is overstating its strength.",True,,R_7737CICzBfugfNf::pre,
6153b53ef3bf2fd0edc7fe73ece7bf06b5e4301f39dd6f7835c762c56cb68fb9,R_7737CICzBfugfNf,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that the government is misleading the public about the true strength and dominance of the United States as a global hegemon, suggesting that the perceived economic and military superiority is heavily inflated by propaganda.","The government is overstating America's strength as the global hegemony, using propaganda to exaggerate its military and economic superiority.",When AI is pressed about the us hegemony in the world it quickly generates defensive responses almost like they were written by the government,75.0,0.8,"The author suggests that AI responses regarding US hegemony are 'defensive' and 'written by the government', implying a coordinated effort to protect a narrative of superiority.",True,,R_7737CICzBfugfNf::post,
02a1476047b25bb4b04058bd98ad1537c66c3d6abfd8c4aface483bdb5a8df01,R_6PoabHkOkNNPccx,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed is the belief that aliens exist and are of significant importance, with supporting claims often involving sightings of UFOs and traces of alien presence, such as alien blood.",Aliens exist and are of significant importance.,Aliens are cool and magical,75.0,0.8,"The post treats aliens as real entities with attributes ('cool and magical'), which supports the focal claim that they exist.",True,,R_6PoabHkOkNNPccx::pre,
8d17a77342ae90e6d683469b262a3694e1f58b5768d56739879972779252f158,R_6PoabHkOkNNPccx,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed is the belief that aliens exist and are of significant importance, with supporting claims often involving sightings of UFOs and traces of alien presence, such as alien blood.",Aliens exist and are of significant importance.,This was amazing and aliens are real,100.0,1.0,"The author explicitly states 'aliens are real', which is a direct endorsement of the focal claim.",True,,R_6PoabHkOkNNPccx::post,
22231ec812dc3a1244e01c9ab436cb2a88dd4f05f745a7f115518cd8ddbf7575,R_1bZ6Me02CpMmwta,pre,google/gemini-3-flash-preview,"The conspiracy being discussed is the Flat Earth theory, which claims that the Earth is a flat, floating plane rather than a round, rotating sphere.",The Earth is a flat floating plane rather than a round rotating sphere.,What does it truly matter if this land and home and planet is a sphere rotating or a flat plane which we end ist on. Living and progressing is more important and arguing over this fact or fiction is redundant,50.0,0.9,"The post takes a neutral, dismissive stance, arguing that the debate itself is redundant and unimportant regardless of which side is true.",True,,R_1bZ6Me02CpMmwta::pre,
82d0a4d90c3d0508e7ff7148c37eda1454ceb40ffb542d9a5028d14026e78a6e,R_1bZ6Me02CpMmwta,post,google/gemini-3-flash-preview,"The conspiracy being discussed is the Flat Earth theory, which claims that the Earth is a flat, floating plane rather than a round, rotating sphere.",The Earth is a flat floating plane rather than a round rotating sphere.,"It is possible that we've been lied to for control and it involves the separation of free-thinkers and using our tax dollars to support this lie of the shape, travel and narrative of earth",85.0,0.9,"The post suggests it is 'possible' we have been lied to for control regarding the shape of the earth, aligning with the conspiratorial rhetoric of the focal claim.",True,,R_1bZ6Me02CpMmwta::post,
60a439b20c8ce16efbbc0dc3a2da5d86fb4e2a15faa982b49199fa7e2cebc1d2,R_1BsrNJSV1pIABvX,pre,google/gemini-3-flash-preview,The conspiracy theory claims that the government created COVID-19 and has the ability to cure other similar diseases but chooses not to release these cures.,The government created Covid-19 and has the ability to cure it and similar diseases but chooses not to provide these cures.,"We all wonder where Covid-19 came from and why it's been so hard to shake. On one end we've lost so many loved ones so easily from it and on the other, the vaccine has protected countless others. It's so hard to know where to stand, what to trust and how to stay safe.",50.0,0.9,The post expresses uncertainty and confusion about the origins of COVID-19 without endorsing the specific conspiracy that the government created it or is withholding a cure.,True,,R_1BsrNJSV1pIABvX::pre,
f8a7780edeee92882ab79f7426ffb196944d3641ffdf8412d353c70007800dd3,R_1BsrNJSV1pIABvX,post,google/gemini-3-flash-preview,The conspiracy theory claims that the government created COVID-19 and has the ability to cure other similar diseases but chooses not to release these cures.,The government created Covid-19 and has the ability to cure it and similar diseases but chooses not to provide these cures.,There has been so much evidence proven the Covid-19 could have been handled better. How can we ensure better for our future and the health of the world?,50.0,0.8,The post criticizes the handling of the pandemic but does not mention or imply the government creation of the virus or the withholding of cures.,True,,R_1BsrNJSV1pIABvX::post,
65b9c3e2565ace02fb7d762e84c8693ab882c857a30b7fafdc085ae92a1c88d7,R_77j0SNea9yfWUu4,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed is about the existence of Bigfoot, a creature purportedly resembling a large, hairy, bipedal humanoid, which is believed by some to inhabit remote forested regions, but for which definitive physical evidence, like a body or bones, has never been conclusively found.","Bigfoot exists and has left numerous foot casts as evidence, though definitive proof like physical remains has not yet been found.","Do you believe in Bigfoot, I do believe the foot castings show signs of possible Bigfoots but then on the other side of the fence there has been no definitive proof such as physical remains. Pictures are hard to tell if they are real or fake.",60.0,0.9,"The author expresses a personal belief in the possibility based on foot castings but acknowledges the lack of definitive proof, leaning slightly toward endorsement.",True,,R_77j0SNea9yfWUu4::pre,
