item_id,ResponseId,study,field,n_raters_ok,mean_confidence,consensus_response_quality,consensus_primary_theme,evid_pos,expt_pos,emph_pos,detl_pos,conx_pos,priv_pos,lack_neg,deep_neg,angr_neg,evid_neg,bias_neg,mech_neg,trst_neg,offt_neg,emot_neg,n_contested_themes,low_agreement_flag
S2_R_5wgDbeMMdJeknNp_pers,R_5wgDbeMMdJeknNp,S2,persuasive,5,0.862,substantive,evid_pos,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_5wnrm1ERtURDtDr_notpers,R_5wnrm1ERtURDtDr,S2,not_persuasive,5,0.892,substantive,mech_neg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2_R_5wnrm1ERtURDtDr_pers,R_5wnrm1ERtURDtDr,S2,persuasive,5,0.93,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_5wpKWoOTRuvkKky_notpers,R_5wpKWoOTRuvkKky,S2,not_persuasive,5,0.772,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_5wpKWoOTRuvkKky_pers,R_5wpKWoOTRuvkKky,S2,persuasive,5,0.882,substantive,conx_pos,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_5yURc704RHnULCh_notpers,R_5yURc704RHnULCh,S2,not_persuasive,5,0.664,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
S2_R_5yURc704RHnULCh_pers,R_5yURc704RHnULCh,S2,persuasive,5,0.894,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_5yryWVXVU8MbBlU_notpers,R_5yryWVXVU8MbBlU,S2,not_persuasive,5,0.926,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
S2_R_5zdSV5kei0peZ8Y_notpers,R_5zdSV5kei0peZ8Y,S2,not_persuasive,5,0.84,unclassifiable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_5zdSV5kei0peZ8Y_pers,R_5zdSV5kei0peZ8Y,S2,persuasive,5,0.806,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_60JEU7cWungpew0_notpers,R_60JEU7cWungpew0,S2,not_persuasive,5,0.906,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
S2_R_60JEU7cWungpew0_pers,R_60JEU7cWungpew0,S2,persuasive,5,0.9,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_61L7PaIiWsICKCa_notpers,R_61L7PaIiWsICKCa,S2,not_persuasive,5,0.92,substantive,deep_neg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S2_R_61L7PaIiWsICKCa_pers,R_61L7PaIiWsICKCa,S2,persuasive,5,0.878,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_62PKDxlS1DGKMlo_notpers,R_62PKDxlS1DGKMlo,S2,not_persuasive,5,0.802,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2_R_62PKDxlS1DGKMlo_pers,R_62PKDxlS1DGKMlo,S2,persuasive,5,0.702,substantive,evid_pos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_62WPEQtsEXYQZXc_notpers,R_62WPEQtsEXYQZXc,S2,not_persuasive,5,0.888,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2_R_62WPEQtsEXYQZXc_pers,R_62WPEQtsEXYQZXc,S2,persuasive,5,0.916,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_62vNlkEuB9mCm3L_notpers,R_62vNlkEuB9mCm3L,S2,not_persuasive,5,0.802,substantive,offt_neg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
S2_R_62vNlkEuB9mCm3L_pers,R_62vNlkEuB9mCm3L,S2,persuasive,5,0.736,substantive,conx_pos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_633fXrIwP2tAww5_pers,R_633fXrIwP2tAww5,S2,persuasive,5,0.882,substantive,conx_pos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_639Wq0FF8tpKKh3_notpers,R_639Wq0FF8tpKKh3,S2,not_persuasive,5,0.776,substantive,conx_pos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_639Wq0FF8tpKKh3_pers,R_639Wq0FF8tpKKh3,S2,persuasive,5,0.752,substantive,expt_pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_63HcDMq4emJpPsR_notpers,R_63HcDMq4emJpPsR,S2,not_persuasive,5,0.664,substantive,emot_neg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S2_R_63HcDMq4emJpPsR_pers,R_63HcDMq4emJpPsR,S2,persuasive,5,0.85,substantive,evid_pos,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_63dBUCh7L7Xhgjj_notpers,R_63dBUCh7L7Xhgjj,S2,not_persuasive,5,0.832,substantive,expt_pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_63dBUCh7L7Xhgjj_pers,R_63dBUCh7L7Xhgjj,S2,persuasive,5,0.834,substantive,evid_pos,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_63kYGfCPzfS8Om3_notpers,R_63kYGfCPzfS8Om3,S2,not_persuasive,5,0.874,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_63kYGfCPzfS8Om3_pers,R_63kYGfCPzfS8Om3,S2,persuasive,5,0.726,substantive,detl_pos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_64sk3I9s6V60p5T_notpers,R_64sk3I9s6V60p5T,S2,not_persuasive,5,0.794,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_64sk3I9s6V60p5T_pers,R_64sk3I9s6V60p5T,S2,persuasive,5,0.94,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_653xZkqTW5Oa3hT_notpers,R_653xZkqTW5Oa3hT,S2,not_persuasive,5,0.856,substantive,trst_neg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
S2_R_653xZkqTW5Oa3hT_pers,R_653xZkqTW5Oa3hT,S2,persuasive,5,0.846,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_65Wl8RtvIDECwSa_notpers,R_65Wl8RtvIDECwSa,S2,not_persuasive,5,0.872,substantive,emot_neg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
S2_R_65Wl8RtvIDECwSa_pers,R_65Wl8RtvIDECwSa,S2,persuasive,5,0.848,substantive,detl_pos,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_65ZOvihHgF2kdeD_notpers,R_65ZOvihHgF2kdeD,S2,not_persuasive,5,0.836,substantive,emph_pos,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_65ZOvihHgF2kdeD_pers,R_65ZOvihHgF2kdeD,S2,persuasive,5,0.814,substantive,evid_pos,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_66frLrXUQkmg3Za_notpers,R_66frLrXUQkmg3Za,S2,not_persuasive,5,0.906,substantive,lack_neg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S2_R_66frLrXUQkmg3Za_pers,R_66frLrXUQkmg3Za,S2,persuasive,5,0.714,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6BfjS2T7q35xfgv_notpers,R_6BfjS2T7q35xfgv,S2,not_persuasive,5,0.806,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2_R_6BfjS2T7q35xfgv_pers,R_6BfjS2T7q35xfgv,S2,persuasive,5,0.848,substantive,detl_pos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_6CJCA2wEOJ1o96F_notpers,R_6CJCA2wEOJ1o96F,S2,not_persuasive,5,0.784,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
S2_R_6CJCA2wEOJ1o96F_pers,R_6CJCA2wEOJ1o96F,S2,persuasive,5,0.896,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_6COPlU0VWz573t6_notpers,R_6COPlU0VWz573t6,S2,not_persuasive,5,0.766,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6COPlU0VWz573t6_pers,R_6COPlU0VWz573t6,S2,persuasive,5,0.868,substantive,conx_pos,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_6D5XhvzOhYWJ0s0_notpers,R_6D5XhvzOhYWJ0s0,S2,not_persuasive,5,0.752,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6D5XhvzOhYWJ0s0_pers,R_6D5XhvzOhYWJ0s0,S2,persuasive,5,0.882,substantive,evid_pos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_6D8Omt5YrtULmHN_notpers,R_6D8Omt5YrtULmHN,S2,not_persuasive,5,0.654,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
S2_R_6D8Omt5YrtULmHN_pers,R_6D8Omt5YrtULmHN,S2,persuasive,5,0.886,substantive,expt_pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6DLHI0vRfiW2Bv9_notpers,R_6DLHI0vRfiW2Bv9,S2,not_persuasive,5,0.786,substantive,detl_pos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6DLHI0vRfiW2Bv9_pers,R_6DLHI0vRfiW2Bv9,S2,persuasive,5,0.736,substantive,expt_pos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
S2_R_6DtP2Ptfwvs6xqz_pers,R_6DtP2Ptfwvs6xqz,S2,persuasive,5,0.91,substantive,detl_pos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6EZuhpGwrUZ1uw0_notpers,R_6EZuhpGwrUZ1uw0,S2,not_persuasive,5,0.842,substantive,lack_neg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S2_R_6EZuhpGwrUZ1uw0_pers,R_6EZuhpGwrUZ1uw0,S2,persuasive,5,0.744,substantive,conx_pos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6EilEe8P6BTOFkt_notpers,R_6EilEe8P6BTOFkt,S2,not_persuasive,5,0.85,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2_R_6EilEe8P6BTOFkt_pers,R_6EilEe8P6BTOFkt,S2,persuasive,5,0.89,substantive,expt_pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6ErJ1qdDhy2tMF7_notpers,R_6ErJ1qdDhy2tMF7,S2,not_persuasive,5,0.756,substantive,bias_neg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
S2_R_6ErJ1qdDhy2tMF7_pers,R_6ErJ1qdDhy2tMF7,S2,persuasive,5,0.864,substantive,detl_pos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_6EsysQEiWrDkjvz_notpers,R_6EsysQEiWrDkjvz,S2,not_persuasive,5,0.906,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
S2_R_6EsysQEiWrDkjvz_pers,R_6EsysQEiWrDkjvz,S2,persuasive,5,0.866,substantive,expt_pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6FOK0bLMOzfOEhm_notpers,R_6FOK0bLMOzfOEhm,S2,not_persuasive,5,0.918,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
S2_R_6FOK0bLMOzfOEhm_pers,R_6FOK0bLMOzfOEhm,S2,persuasive,5,0.868,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
S2_R_6FyW6VLI4zPoVTe_notpers,R_6FyW6VLI4zPoVTe,S2,not_persuasive,5,0.946,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6FyW6VLI4zPoVTe_pers,R_6FyW6VLI4zPoVTe,S2,persuasive,5,0.914,substantive,detl_pos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6G9CAUlfcNV15Yd_notpers,R_6G9CAUlfcNV15Yd,S2,not_persuasive,5,0.724,substantive,bias_neg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
S2_R_6G9CAUlfcNV15Yd_pers,R_6G9CAUlfcNV15Yd,S2,persuasive,5,0.812,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
S2_R_6GBenuSVd2NJobH_notpers,R_6GBenuSVd2NJobH,S2,not_persuasive,5,0.788,substantive,detl_pos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6GBenuSVd2NJobH_pers,R_6GBenuSVd2NJobH,S2,persuasive,5,0.872,substantive,evid_pos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_6GHzSmE7bbrMpxk_notpers,R_6GHzSmE7bbrMpxk,S2,not_persuasive,5,0.922,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6GHzSmE7bbrMpxk_pers,R_6GHzSmE7bbrMpxk,S2,persuasive,5,0.734,substantive,detl_pos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_6HYMlBn8unQlJf3_notpers,R_6HYMlBn8unQlJf3,S2,not_persuasive,5,0.828,substantive,lack_neg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
S2_R_6HYMlBn8unQlJf3_pers,R_6HYMlBn8unQlJf3,S2,persuasive,5,0.814,substantive,deep_neg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S2_R_6HnPMBMahHrw1fu_notpers,R_6HnPMBMahHrw1fu,S2,not_persuasive,5,0.914,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6HnPMBMahHrw1fu_pers,R_6HnPMBMahHrw1fu,S2,persuasive,5,0.852,substantive,detl_pos,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6HufMr9jMZSsKs9_notpers,R_6HufMr9jMZSsKs9,S2,not_persuasive,5,0.802,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2_R_6HufMr9jMZSsKs9_pers,R_6HufMr9jMZSsKs9,S2,persuasive,5,0.872,substantive,detl_pos,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6IpgHFacxCRU7Rx_notpers,R_6IpgHFacxCRU7Rx,S2,not_persuasive,5,0.814,substantive,deep_neg,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
S2_R_6IpgHFacxCRU7Rx_pers,R_6IpgHFacxCRU7Rx,S2,persuasive,5,0.93,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6JDdRogDbVmANyu_notpers,R_6JDdRogDbVmANyu,S2,not_persuasive,5,0.686,substantive,bias_neg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
S2_R_6JDdRogDbVmANyu_pers,R_6JDdRogDbVmANyu,S2,persuasive,5,0.634,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6JK2VFCWobzVgwa_notpers,R_6JK2VFCWobzVgwa,S2,not_persuasive,5,0.866,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6JK2VFCWobzVgwa_pers,R_6JK2VFCWobzVgwa,S2,persuasive,5,0.876,substantive,evid_pos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6JS1m0PPG6WeqJH_notpers,R_6JS1m0PPG6WeqJH,S2,not_persuasive,5,0.754,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
S2_R_6JS1m0PPG6WeqJH_pers,R_6JS1m0PPG6WeqJH,S2,persuasive,5,0.83,substantive,expt_pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6KuMHTXNFZCeHLu_notpers,R_6KuMHTXNFZCeHLu,S2,not_persuasive,5,0.674,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_6KuMHTXNFZCeHLu_pers,R_6KuMHTXNFZCeHLu,S2,persuasive,5,0.774,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6Lg4ijRey9GbNxD_notpers,R_6Lg4ijRey9GbNxD,S2,not_persuasive,5,0.642,substantive,offt_neg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
S2_R_6Lg4ijRey9GbNxD_pers,R_6Lg4ijRey9GbNxD,S2,persuasive,5,0.712,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6MRSrku4hZevjsb_notpers,R_6MRSrku4hZevjsb,S2,not_persuasive,5,0.892,substantive,bias_neg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
S2_R_6MRSrku4hZevjsb_pers,R_6MRSrku4hZevjsb,S2,persuasive,5,0.8,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
S2_R_6Mzz4Pp2IN2DDpv_notpers,R_6Mzz4Pp2IN2DDpv,S2,not_persuasive,5,0.782,substantive,emot_neg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
S2_R_6Mzz4Pp2IN2DDpv_pers,R_6Mzz4Pp2IN2DDpv,S2,persuasive,5,0.892,substantive,detl_pos,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_6N4aCPgmBpjsIw9_notpers,R_6N4aCPgmBpjsIw9,S2,not_persuasive,5,0.852,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
S2_R_6N4aCPgmBpjsIw9_pers,R_6N4aCPgmBpjsIw9,S2,persuasive,5,0.768,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6OI5zVntC0k8NZK_notpers,R_6OI5zVntC0k8NZK,S2,not_persuasive,5,0.81,substantive,conx_pos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_6OI5zVntC0k8NZK_pers,R_6OI5zVntC0k8NZK,S2,persuasive,5,0.886,substantive,evid_pos,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6OMFO8HFdFQQK0H_notpers,R_6OMFO8HFdFQQK0H,S2,not_persuasive,5,0.822,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
S2_R_6OMFO8HFdFQQK0H_pers,R_6OMFO8HFdFQQK0H,S2,persuasive,5,0.83,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
S2_R_6OcJp7jNVo5IX85_notpers,R_6OcJp7jNVo5IX85,S2,not_persuasive,5,0.868,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6OcJp7jNVo5IX85_pers,R_6OcJp7jNVo5IX85,S2,persuasive,5,0.888,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6Oq3skXKtdLhM40_notpers,R_6Oq3skXKtdLhM40,S2,not_persuasive,5,0.778,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_6Oq3skXKtdLhM40_pers,R_6Oq3skXKtdLhM40,S2,persuasive,5,0.884,substantive,expt_pos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6P8biZrAFbXfAj2_notpers,R_6P8biZrAFbXfAj2,S2,not_persuasive,5,0.852,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2_R_6P8biZrAFbXfAj2_pers,R_6P8biZrAFbXfAj2,S2,persuasive,5,0.778,substantive,detl_pos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_6PBYwb3tXzdXmcj_pers,R_6PBYwb3tXzdXmcj,S2,persuasive,5,0.732,substantive,detl_pos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6PTYxZLhCEsse96_notpers,R_6PTYxZLhCEsse96,S2,not_persuasive,5,0.856,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6PTYxZLhCEsse96_pers,R_6PTYxZLhCEsse96,S2,persuasive,5,0.936,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6PbDWjDrSvVhO1u_notpers,R_6PbDWjDrSvVhO1u,S2,not_persuasive,5,0.708,substantive,evid_neg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_6PbDWjDrSvVhO1u_pers,R_6PbDWjDrSvVhO1u,S2,persuasive,5,0.77,substantive,expt_pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
S2_R_6Pp0XDl7HpHzTZQ_notpers,R_6Pp0XDl7HpHzTZQ,S2,not_persuasive,5,0.788,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_6Pp0XDl7HpHzTZQ_pers,R_6Pp0XDl7HpHzTZQ,S2,persuasive,5,0.95,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6Q4Kz98lrWQq6X7_notpers,R_6Q4Kz98lrWQq6X7,S2,not_persuasive,5,0.808,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6Q4Kz98lrWQq6X7_pers,R_6Q4Kz98lrWQq6X7,S2,persuasive,5,0.826,substantive,conx_pos,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6QDYxiBSlm8wszV_notpers,R_6QDYxiBSlm8wszV,S2,not_persuasive,5,0.852,substantive,evid_neg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
S2_R_6QDYxiBSlm8wszV_pers,R_6QDYxiBSlm8wszV,S2,persuasive,5,0.872,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
S2_R_6QLnEKD4trz4eLS_notpers,R_6QLnEKD4trz4eLS,S2,not_persuasive,5,0.906,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6QLnEKD4trz4eLS_pers,R_6QLnEKD4trz4eLS,S2,persuasive,5,0.854,substantive,detl_pos,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_6QdLmXuncXlWoiR_notpers,R_6QdLmXuncXlWoiR,S2,not_persuasive,5,0.704,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6QdLmXuncXlWoiR_pers,R_6QdLmXuncXlWoiR,S2,persuasive,5,0.774,substantive,evid_pos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6QhqqJHFNrQ0wCZ_notpers,R_6QhqqJHFNrQ0wCZ,S2,not_persuasive,5,0.792,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6QhqqJHFNrQ0wCZ_pers,R_6QhqqJHFNrQ0wCZ,S2,persuasive,5,0.892,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6SAEW8x4KFg0APH_notpers,R_6SAEW8x4KFg0APH,S2,not_persuasive,5,0.802,substantive,mech_neg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2_R_6SAEW8x4KFg0APH_pers,R_6SAEW8x4KFg0APH,S2,persuasive,5,0.834,substantive,expt_pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_6SvRSM3qSDVeIEI_notpers,R_6SvRSM3qSDVeIEI,S2,not_persuasive,5,0.966,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6SvRSM3qSDVeIEI_pers,R_6SvRSM3qSDVeIEI,S2,persuasive,5,0.708,substantive,expt_pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6TAjKmZnoviVWX9_notpers,R_6TAjKmZnoviVWX9,S2,not_persuasive,5,0.72,unclassifiable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6TAjKmZnoviVWX9_pers,R_6TAjKmZnoviVWX9,S2,persuasive,5,0.63,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6TtkEkkSeGDGBVn_notpers,R_6TtkEkkSeGDGBVn,S2,not_persuasive,5,0.83,substantive,emot_neg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S2_R_6TtkEkkSeGDGBVn_pers,R_6TtkEkkSeGDGBVn,S2,persuasive,5,0.906,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6USeMHDsCPOJ3YB_notpers,R_6USeMHDsCPOJ3YB,S2,not_persuasive,5,0.882,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S2_R_6USeMHDsCPOJ3YB_pers,R_6USeMHDsCPOJ3YB,S2,persuasive,5,0.898,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6VCOGny8q8Uorej_notpers,R_6VCOGny8q8Uorej,S2,not_persuasive,5,0.824,substantive,mech_neg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S2_R_6VCOGny8q8Uorej_pers,R_6VCOGny8q8Uorej,S2,persuasive,5,0.8,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_6VMUr5BwPIXzSEN_notpers,R_6VMUr5BwPIXzSEN,S2,not_persuasive,5,0.854,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S2_R_6VMUr5BwPIXzSEN_pers,R_6VMUr5BwPIXzSEN,S2,persuasive,5,0.886,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6X6vL7XsRFwgt9a_notpers,R_6X6vL7XsRFwgt9a,S2,not_persuasive,5,0.92,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6X6vL7XsRFwgt9a_pers,R_6X6vL7XsRFwgt9a,S2,persuasive,5,0.95,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6XBZv7u2tcilaxP_notpers,R_6XBZv7u2tcilaxP,S2,not_persuasive,5,0.798,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2_R_6XBZv7u2tcilaxP_pers,R_6XBZv7u2tcilaxP,S2,persuasive,5,0.818,substantive,detl_pos,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
